time,x,Давление
26872.3,48842.3,-21709.5
26872.3,49550.2,-21990.5
26872.3,50258.1,-22271.4
26872.3,50965.9,-22552.3
26872.3,51673.8,-22833.3
26872.3,52381.6,-23114.2
26872.3,53089.5,-23395.1
26872.3,53797.4,-23676.1
26872.3,54505.2,-23957
26872.3,55213.1,-24237.9
26872.3,55920.9,-24518.9
26872.3,56628.8,-24799.8
26872.3,57336.7,-25080.7
26872.3,58044.5,-25361.7
26872.3,58752.4,-25642.6
26872.3,59460.2,-25923.5
26872.3,60168.1,-26204.5
26872.3,60876,-26485.4
26872.3,61583.8,-26766.3
26872.3,62291.7,-27047.3
26872.3,62999.5,-27328.2
26872.3,63707.4,-27609.1
26872.3,64415.3,-27890.1
26872.3,65123.1,-28171
26872.3,65831,-28451.9
26872.3,66538.8,-28732.9
26872.3,67246.7,-29013.8
26872.3,67954.6,-29294.7
26872.3,68662.4,-29575.7
26872.3,69370.3,-29856.6
26872.3,70078.1,-30137.5
26872.3,70786,-30418.5
28055.1,0,0
28055.1,707.86,-507.342
28055.1,1415.72,-1415.92
28055.1,2123.58,-1485.64
28055.1,2831.44,-448.224
28055.1,3539.3,-235.493
28055.1,4247.16,-899.803
28055.1,4955.02,-1576.95
28055.1,5662.88,-2610.18
28055.1,6370.74,-2619.33
28055.1,7078.6,-1634.23
28055.1,7786.46,-1151.79
28055.1,8494.32,-1991.57
28055.1,9202.18,-3939.54
28055.1,9910.04,-5244.11
28055.1,10617.9,-5291.09
28055.1,11325.8,-4962.32
28055.1,12033.6,-4849.11
28055.1,12741.5,-5397.89
28055.1,13449.3,-6443.34
28055.1,14157.2,-7112.15
28055.1,14865.1,-7620.5
28055.1,15572.9,-7872.38
28055.1,16280.8,-7810.17
28055.1,16988.6,-7597.52
28055.1,17696.5,-8908.4
28055.1,18404.4,-10569.6
28055.1,19112.2,-11139.7
28055.1,19820.1,-11546.3
28055.1,20527.9,-11841.6
28055.1,21235.8,-12122.5
28055.1,21943.7,-12403.5
28055.1,22651.5,-12684.4
28055.1,23359.4,-12965.3
28055.1,24067.2,-13246.3
28055.1,24775.1,-13527.2
28055.1,25483,-13808.1
28055.1,26190.8,-14089
28055.1,26898.7,-14370
28055.1,27606.5,-14650.9
28055.1,28314.4,-14931.8
28055.1,29022.3,-15212.8
28055.1,29730.1,-15493.7
28055.1,30438,-15774.6
28055.1,31145.8,-16055.6
28055.1,31853.7,-16336.5
28055.1,32561.6,-16617.4
28055.1,33269.4,-16898.4
28055.1,33977.3,-17179.3
28055.1,34685.1,-17460.2
28055.1,35393,-17741.2
28055.1,36100.9,-18022.1
28055.1,36808.7,-18303
28055.1,37516.6,-18584
28055.1,38224.4,-18864.9
28055.1,38932.3,-19145.8
28055.1,39640.2,-19426.8
28055.1,40348,-19707.7
28055.1,41055.9,-19988.6
28055.1,41763.7,-20269.6
28055.1,42471.6,-20550.5
28055.1,43179.5,-20831.4
28055.1,43887.3,-21112.4
28055.1,44595.2,-21393.3
28055.1,45303,-21674.2
28055.1,46010.9,-21955.2
28055.1,46718.8,-22236.1
28055.1,47426.6,-22517
28055.1,48134.5,-22798
28055.1,48842.3,-23078.9
28055.1,49550.2,-23359.8
28055.1,50258.1,-23640.8
28055.1,50965.9,-23921.7
28055.1,51673.8,-24202.6
28055.1,52381.6,-24483.6
28055.1,53089.5,-24764.5
28055.1,53797.4,-25045.4
28055.1,54505.2,-25326.4
28055.1,55213.1,-25607.3
28055.1,55920.9,-25888.2
28055.1,56628.8,-26169.1
28055.1,57336.7,-26450.1
28055.1,58044.5,-26731
28055.1,58752.4,-27011.9
28055.1,59460.2,-27292.9
28055.1,60168.1,-27573.8
28055.1,60876,-27854.7
28055.1,61583.8,-28135.7
28055.1,62291.7,-28416.6
28055.1,62999.5,-28697.5
28055.1,63707.4,-28978.5
28055.1,64415.3,-29259.4
28055.1,65123.1,-29540.3
28055.1,65831,-29821.3
28055.1,66538.8,-30102.2
28055.1,67246.7,-30383.1
28055.1,67954.6,-30664.1
28055.1,68662.4,-30945
28055.1,69370.3,-31225.9
28055.1,70078.1,-31506.9
28055.1,70786,-31787.8
29238,0,0
29238,707.86,-507.342
29238,1415.72,-1415.92
29238,2123.58,-1398.4
29238,2831.44,-40.9366
29238,3539.3,403.129
29238,4247.16,-438.467
29238,4955.02,-1453.48
29238,5662.88,-2122.72
29238,6370.74,-2128.5
29238,7078.6,-1817.79
29238,7786.46,-1612.57
29238,8494.32,-2407.62
29238,9202.18,-4369.25
29238,9910.04,-5994.39
29238,10617.9,-5683.55
29238,11325.8,-4482.45
29238,12033.6,-4473.51
29238,12741.5,-5275.51
29238,13449.3,-6163.16
29238,14157.2,-7200.71
29238,14865.1,-8140.43
29238,15572.9,-8569.83
29238,16280.8,-8703.86
29238,16988.6,-8690.66
29238,17696.5,-10304.2
29238,18404.4,-12273
29238,19112.2,-12945
29238,19820.1,-13414.9
29238,20527.9,-13707.9
29238,21235.8,-13973.2
29238,21943.7,-14254.1
29238,22651.5,-14535
29238,23359.4,-14816
29238,24067.2,-15096.9
29238,24775.1,-15377.8
29238,25483,-15658.8
29238,26190.8,-15939.7
29238,26898.7,-16220.6
29238,27606.5,-16501.6
29238,28314.4,-16782.5
29238,29022.3,-17063.4
29238,29730.1,-17344.4
29238,30438,-17625.3
29238,31145.8,-17906.2
29238,31853.7,-18187.2
29238,32561.6,-18468.1
29238,33269.4,-18749
29238,33977.3,-19030
29238,34685.1,-19310.9
29238,35393,-19591.8
29238,36100.9,-19872.8
29238,36808.7,-20153.7
29238,37516.6,-20434.6
29238,38224.4,-20715.6
29238,38932.3,-20996.5
29238,39640.2,-21277.4
29238,40348,-21558.4
29238,41055.9,-21839.3
29238,41763.7,-22120.2
29238,42471.6,-22401.2
29238,43179.5,-22682.1
29238,43887.3,-22963
29238,44595.2,-23244
29238,45303,-23524.9
29238,46010.9,-23805.8
29238,46718.8,-24086.8
29238,47426.6,-24367.7
29238,48134.5,-24648.6
29238,48842.3,-24929.6
29238,49550.2,-25210.5
29238,50258.1,-25491.4
29238,50965.9,-25772.4
29238,51673.8,-26053.3
29238,52381.6,-26334.2
29238,53089.5,-26615.1
29238,53797.4,-26896.1
29238,54505.2,-27177
29238,55213.1,-27457.9
29238,55920.9,-27738.9
29238,56628.8,-28019.8
29238,57336.7,-28300.7
29238,58044.5,-28581.7
29238,58752.4,-28862.6
29238,59460.2,-29143.5
29238,60168.1,-29424.5
29238,60876,-29705.4
29238,61583.8,-29986.3
29238,62291.7,-30267.3
29238,62999.5,-30548.2
29238,63707.4,-30829.1
29238,64415.3,-31110.1
29238,65123.1,-31391
29238,65831,-31671.9
29238,66538.8,-31952.9
29238,67246.7,-32233.8
29238,67954.6,-32514.7
29238,68662.4,-32795.7
29238,69370.3,-33076.6
29238,70078.1,-33357.5
29238,70786,-33638.5
30420.9,0,0
30420.9,707.86,-507.342
30420.9,1415.72,-1415.92
30420.9,2123.58,-1398.4
30420.9,2831.44,56.9493
30420.9,3539.3,596.868
30420.9,4247.16,-427.005
30420.9,4955.02,-1788.31
30420.9,5662.88,-2814.41
30420.9,6370.74,-3481.47
30420.9,7078.6,-3796.42
30420.9,7786.46,-3874.65
30420.9,8494.32,-4624.37
30420.9,9202.18,-6258.95
30420.9,9910.04,-7849.64
30420.9,10617.9,-7153.15
30420.9,11325.8,-5062.05
30420.9,12033.6,-5159.27
30420.9,12741.5,-6001.87
30420.9,13449.3,-6362.3
30420.9,14157.2,-7624.91
30420.9,14865.1,-9001.47
30420.9,15572.9,-9610.64
30420.9,16280.8,-9943.31
30420.9,16988.6,-10153.3
30420.9,17696.5,-11524
30420.9,18404.4,-13230.4
30420.9,19112.2,-13998.7
30420.9,19820.1,-14528.4
30420.9,20527.9,-14820.1
30420.9,21235.8,-15096.9
30420.9,21943.7,-15403.7
30420.9,22651.5,-15684.6
30420.9,23359.4,-15965.5
30420.9,24067.2,-16246.5
30420.9,24775.1,-16527.4
30420.9,25483,-16808.3
30420.9,26190.8,-17089.3
30420.9,26898.7,-17370.2
30420.9,27606.5,-17651.1
30420.9,28314.4,-17932
30420.9,29022.3,-18213
30420.9,29730.1,-18493.9
30420.9,30438,-18774.8
30420.9,31145.8,-19055.8
30420.9,31853.7,-19336.7
30420.9,32561.6,-19617.6
30420.9,33269.4,-19898.6
30420.9,33977.3,-20179.5
30420.9,34685.1,-20460.4
30420.9,35393,-20741.4
30420.9,36100.9,-21022.3
30420.9,36808.7,-21303.2
30420.9,37516.6,-21584.2
30420.9,38224.4,-21865.1
30420.9,38932.3,-22146
30420.9,39640.2,-22427
30420.9,40348,-22707.9
30420.9,41055.9,-22988.8
30420.9,41763.7,-23269.8
30420.9,42471.6,-23550.7
30420.9,43179.5,-23831.6
30420.9,43887.3,-24112.6
30420.9,44595.2,-24393.5
30420.9,45303,-24674.4
30420.9,46010.9,-24955.4
30420.9,46718.8,-25236.3
30420.9,47426.6,-25517.2
30420.9,48134.5,-25798.2
30420.9,48842.3,-26079.1
30420.9,49550.2,-26360
30420.9,50258.1,-26641
30420.9,50965.9,-26921.9
30420.9,51673.8,-27202.8
30420.9,52381.6,-27483.8
30420.9,53089.5,-27764.7
30420.9,53797.4,-28045.6
30420.9,54505.2,-28326.6
30420.9,55213.1,-28607.5
30420.9,55920.9,-28888.4
30420.9,56628.8,-29169.4
30420.9,57336.7,-29450.3
30420.9,58044.5,-29731.2
30420.9,58752.4,-30012.2
30420.9,59460.2,-30293.1
30420.9,60168.1,-30574
30420.9,60876,-30854.9
30420.9,61583.8,-31135.9
30420.9,62291.7,-31416.8
30420.9,62999.5,-31697.7
30420.9,63707.4,-31978.7
30420.9,64415.3,-32259.6
30420.9,65123.1,-32540.5
30420.9,65831,-32821.5
30420.9,66538.8,-33102.4
30420.9,67246.7,-33383.3
30420.9,67954.6,-33664.3
30420.9,68662.4,-33945.2
30420.9,69370.3,-34226.1
30420.9,70078.1,-34507.1
30420.9,70786,-34788
31603.8,0,0
31603.8,707.86,-507.342
31603.8,1415.72,-1415.92
31603.8,2123.58,-1398.4
31603.8,2831.44,56.9493
31603.8,3539.3,595.86
31603.8,4247.16,-613.943
31603.8,4955.02,-2330.43
31603.8,5662.88,-3722.19
31603.8,6370.74,-4389.76
31603.8,7078.6,-4648.79
31603.8,7786.46,-4997.21
31603.8,8494.32,-5700.99
31603.8,9202.18,-7001.93
31603.8,9910.04,-8341.63
31603.8,10617.9,-7116.77
31603.8,11325.8,-4198.56
31603.8,12033.6,-4403.96
31603.8,12741.5,-5288.48
31603.8,13449.3,-5039.75
31603.8,14157.2,-5836.08
31603.8,14865.1,-7033.23
31603.8,15572.9,-7824.51
31603.8,16280.8,-8358.3
31603.8,16988.6,-8794.27
31603.8,17696.5,-9761.42
31603.8,18404.4,-10942.1
31603.8,19112.2,-11702.7
31603.8,19820.1,-12289.3
31603.8,20527.9,-12580.2
31603.8,21235.8,-12868
31603.8,21943.7,-13245.7
31603.8,22651.5,-13573.6
31603.8,23359.4,-13854.6
31603.8,24067.2,-14135.5
31603.8,24775.1,-14416.4
31603.8,25483,-14697.4
31603.8,26190.8,-14978.3
31603.8,26898.7,-15259.2
31603.8,27606.5,-15540.2
31603.8,28314.4,-15821.1
31603.8,29022.3,-16102
31603.8,29730.1,-16383
31603.8,30438,-16663.9
31603.8,31145.8,-16944.8
31603.8,31853.7,-17225.8
31603.8,32561.6,-17506.7
31603.8,33269.4,-17787.6
31603.8,33977.3,-18068.6
31603.8,34685.1,-18349.5
31603.8,35393,-18630.4
31603.8,36100.9,-18911.4
31603.8,36808.7,-19192.3
31603.8,37516.6,-19473.2
31603.8,38224.4,-19754.2
31603.8,38932.3,-20035.1
31603.8,39640.2,-20316
31603.8,40348,-20597
31603.8,41055.9,-20877.9
31603.8,41763.7,-21158.8
31603.8,42471.6,-21439.8
31603.8,43179.5,-21720.7
31603.8,43887.3,-22001.6
31603.8,44595.2,-22282.6
31603.8,45303,-22563.5
31603.8,46010.9,-22844.4
31603.8,46718.8,-23125.4
31603.8,47426.6,-23406.3
31603.8,48134.5,-23687.2
31603.8,48842.3,-23968.1
31603.8,49550.2,-24249.1
31603.8,50258.1,-24530
31603.8,50965.9,-24810.9
31603.8,51673.8,-25091.9
31603.8,52381.6,-25372.8
31603.8,53089.5,-25653.7
31603.8,53797.4,-25934.7
31603.8,54505.2,-26215.6
31603.8,55213.1,-26496.5
31603.8,55920.9,-26777.5
31603.8,56628.8,-27058.4
31603.8,57336.7,-27339.3
31603.8,58044.5,-27620.3
31603.8,58752.4,-27901.2
31603.8,59460.2,-28182.1
31603.8,60168.1,-28463.1
31603.8,60876,-28744
31603.8,61583.8,-29024.9
31603.8,62291.7,-29305.9
31603.8,62999.5,-29586.8
31603.8,63707.4,-29867.7
31603.8,64415.3,-30148.7
31603.8,65123.1,-30429.6
31603.8,65831,-30710.5
31603.8,66538.8,-30991.5
31603.8,67246.7,-31272.4
31603.8,67954.6,-31553.3
31603.8,68662.4,-31834.3
31603.8,69370.3,-32115.2
31603.8,70078.1,-32396.1
31603.8,70786,-32677.1
32786.6,0,0
32786.6,707.86,-507.342
32786.6,1415.72,-1415.92
32786.6,2123.58,-1398.4
32786.6,2831.44,56.9493
32786.6,3539.3,595.86
32786.6,4247.16,-691.97
32786.6,4955.02,-2661.19
32786.6,5662.88,-4427.92
32786.6,6370.74,-5097.33
32786.6,7078.6,-5091.32
32786.6,7786.46,-5490.5
32786.6,8494.32,-6130.68
32786.6,9202.18,-7090.98
32786.6,9910.04,-8174.68
32786.6,10617.9,-7261.46
32786.6,11325.8,-4413.43
32786.6,12033.6,-4792.99
32786.6,12741.5,-5720.9
32786.6,13449.3,-4851.11
32786.6,14157.2,-4870.93
32786.6,14865.1,-5298.76
32786.6,15572.9,-5990.3
32786.6,16280.8,-6727.78
32786.6,16988.6,-7392.55
32786.6,17696.5,-7951.53
32786.6,18404.4,-8572.08
32786.6,19112.2,-9204.91
32786.6,19820.1,-9756.61
32786.6,20527.9,-10047.2
32786.6,21235.8,-10345.6
32786.6,21943.7,-10789.2
32786.6,22651.5,-11240.9
32786.6,23359.4,-11602.3
32786.6,24067.2,-11883.2
32786.6,24775.1,-12164.1
32786.6,25483,-12445.1
32786.6,26190.8,-12726
32786.6,26898.7,-13006.9
32786.6,27606.5,-13287.9
32786.6,28314.4,-13568.8
32786.6,29022.3,-13849.7
32786.6,29730.1,-14130.7
32786.6,30438,-14411.6
32786.6,31145.8,-14692.5
32786.6,31853.7,-14973.5
32786.6,32561.6,-15254.4
32786.6,33269.4,-15535.3
32786.6,33977.3,-15816.3
32786.6,34685.1,-16097.2
32786.6,35393,-16378.1
32786.6,36100.9,-16659
32786.6,36808.7,-16940
32786.6,37516.6,-17220.9
32786.6,38224.4,-17501.8
32786.6,38932.3,-17782.8
32786.6,39640.2,-18063.7
32786.6,40348,-18344.6
32786.6,41055.9,-18625.6
32786.6,41763.7,-18906.5
32786.6,42471.6,-19187.4
32786.6,43179.5,-19468.4
32786.6,43887.3,-19749.3
32786.6,44595.2,-20030.2
32786.6,45303,-20311.2
32786.6,46010.9,-20592.1
32786.6,46718.8,-20873
32786.6,47426.6,-21154
32786.6,48134.5,-21434.9
32786.6,48842.3,-21715.8
32786.6,49550.2,-21996.8
32786.6,50258.1,-22277.7
32786.6,50965.9,-22558.6
32786.6,51673.8,-22839.6
32786.6,52381.6,-23120.5
32786.6,53089.5,-23401.4
32786.6,53797.4,-23682.4
32786.6,54505.2,-23963.3
32786.6,55213.1,-24244.2
32786.6,55920.9,-24525.2
32786.6,56628.8,-24806.1
32786.6,57336.7,-25087
32786.6,58044.5,-25368
32786.6,58752.4,-25648.9
32786.6,59460.2,-25929.8
32786.6,60168.1,-26210.8
32786.6,60876,-26491.7
32786.6,61583.8,-26772.6
32786.6,62291.7,-27053.6
32786.6,62999.5,-27334.5
32786.6,63707.4,-27615.4
32786.6,64415.3,-27896.4
32786.6,65123.1,-28177.3
32786.6,65831,-28458.2
32786.6,66538.8,-28739.2
32786.6,67246.7,-29020.1
32786.6,67954.6,-29301
32786.6,68662.4,-29581.9
32786.6,69370.3,-29862.9
32786.6,70078.1,-30143.8
32786.6,70786,-30424.7
33969.5,0,0
33969.5,707.86,-507.342
33969.5,1415.72,-1415.92
33969.5,2123.58,-1398.4
33969.5,2831.44,56.9493
33969.5,3539.3,595.86
33969.5,4247.16,-691.97
33969.5,4955.02,-2734.91
33969.5,5662.88,-4780.78
33969.5,6370.74,-5453.35
33969.5,7078.6,-5177.68
33969.5,7786.46,-5451.21
33969.5,8494.32,-5868.94
33969.5,9202.18,-6501.92
33969.5,9910.04,-7324.26
33969.5,10617.9,-6729.14
33969.5,11325.8,-4618.14
33969.5,12033.6,-5760.93
33969.5,12741.5,-6653.17
33969.5,13449.3,-5149.7
33969.5,14157.2,-4378.11
33969.5,14865.1,-3884.2
33969.5,15572.9,-4240.31
33969.5,16280.8,-5088.34
33969.5,16988.6,-5984.86
33969.5,17696.5,-6130.89
33969.5,18404.4,-6184.78
33969.5,19112.2,-6662.91
33969.5,19820.1,-7136.98
33969.5,20527.9,-7411.4
33969.5,21235.8,-7719.98
33969.5,21943.7,-8225.48
33969.5,22651.5,-8791.94
33969.5,23359.4,-9285.16
33969.5,24067.2,-9623.93
33969.5,24775.1,-9904.87
33969.5,25483,-10185.8
33969.5,26190.8,-10466.7
33969.5,26898.7,-10747.7
33969.5,27606.5,-11028.6
33969.5,28314.4,-11309.5
33969.5,29022.3,-11590.5
33969.5,29730.1,-11871.4
33969.5,30438,-12152.3
33969.5,31145.8,-12433.3
33969.5,31853.7,-12714.2
33969.5,32561.6,-12995.1
33969.5,33269.4,-13276.1
33969.5,33977.3,-13557
33969.5,34685.1,-13837.9
33969.5,35393,-14118.9
33969.5,36100.9,-14399.8
33969.5,36808.7,-14680.7
33969.5,37516.6,-14961.7
33969.5,38224.4,-15242.6
33969.5,38932.3,-15523.5
33969.5,39640.2,-15804.5
33969.5,40348,-16085.4
33969.5,41055.9,-16366.3
33969.5,41763.7,-16647.2
33969.5,42471.6,-16928.2
33969.5,43179.5,-17209.1
33969.5,43887.3,-17490
33969.5,44595.2,-17771
33969.5,45303,-18051.9
33969.5,46010.9,-18332.8
33969.5,46718.8,-18613.8
33969.5,47426.6,-18894.7
33969.5,48134.5,-19175.6
33969.5,48842.3,-19456.6
33969.5,49550.2,-19737.5
33969.5,50258.1,-20018.4
33969.5,50965.9,-20299.4
33969.5,51673.8,-20580.3
33969.5,52381.6,-20861.2
33969.5,53089.5,-21142.2
33969.5,53797.4,-21423.1
33969.5,54505.2,-21704
33969.5,55213.1,-21985
33969.5,55920.9,-22265.9
33969.5,56628.8,-22546.8
33969.5,57336.7,-22827.8
33969.5,58044.5,-23108.7
33969.5,58752.4,-23389.6
33969.5,59460.2,-23670.6
33969.5,60168.1,-23951.5
33969.5,60876,-24232.4
33969.5,61583.8,-24513.4
33969.5,62291.7,-24794.3
33969.5,62999.5,-25075.2
33969.5,63707.4,-25356.2
33969.5,64415.3,-25637.1
33969.5,65123.1,-25918
33969.5,65831,-26199
33969.5,66538.8,-26479.9
33969.5,67246.7,-26760.8
33969.5,67954.6,-27041.8
33969.5,68662.4,-27322.7
33969.5,69370.3,-27603.6
33969.5,70078.1,-27884.6
33969.5,70786,-28165.5
35152.4,0,0
35152.4,707.86,-507.342
35152.4,1415.72,-1415.92
35152.4,2123.58,-1398.4
35152.4,2831.44,56.9493
35152.4,3539.3,595.86
35152.4,4247.16,-691.97
35152.4,4955.02,-2734.91
35152.4,5662.88,-4867.43
35152.4,6370.74,-5420.31
35152.4,7078.6,-4869.94
35152.4,7786.46,-5016.25
35152.4,8494.32,-5425.87
35152.4,9202.18,-5961.49
35152.4,9910.04,-6535.4
35152.4,10617.9,-6265.25
35152.4,11325.8,-4906.79
35152.4,12033.6,-5988.31
35152.4,12741.5,-6080.91
35152.4,13449.3,-4007.81
35152.4,14157.2,-2429.05
35152.4,14865.1,-995.332
35152.4,15572.9,-963.278
35152.4,16280.8,-1545.06
35152.4,16988.6,-2344.8
35152.4,17696.5,-2072.94
35152.4,18404.4,-1553.34
35152.4,19112.2,-1875.03
35152.4,19820.1,-2265.94
35152.4,20527.9,-2554.08
35152.4,21235.8,-2906.58
35152.4,21943.7,-3470.81
35152.4,22651.5,-4144.74
35152.4,23359.4,-4760.44
35152.4,24067.2,-5137.98
35152.4,24775.1,-5404.31
35152.4,25483,-5685.25
35152.4,26190.8,-5966.18
35152.4,26898.7,-6247.11
35152.4,27606.5,-6528.04
35152.4,28314.4,-6808.98
35152.4,29022.3,-7089.91
35152.4,29730.1,-7370.84
35152.4,30438,-7651.77
35152.4,31145.8,-7932.71
35152.4,31853.7,-8213.64
35152.4,32561.6,-8494.57
35152.4,33269.4,-8775.51
35152.4,33977.3,-9056.44
35152.4,34685.1,-9337.37
35152.4,35393,-9618.3
35152.4,36100.9,-9899.24
35152.4,36808.7,-10180.2
35152.4,37516.6,-10461.1
35152.4,38224.4,-10742
35152.4,38932.3,-11023
35152.4,39640.2,-11303.9
35152.4,40348,-11584.8
35152.4,41055.9,-11865.8
35152.4,41763.7,-12146.7
35152.4,42471.6,-12427.6
35152.4,43179.5,-12708.6
35152.4,43887.3,-12989.5
35152.4,44595.2,-13270.4
35152.4,45303,-13551.4
35152.4,46010.9,-13832.3
35152.4,46718.8,-14113.2
35152.4,47426.6,-14394.2
35152.4,48134.5,-14675.1
35152.4,48842.3,-14956
35152.4,49550.2,-15237
35152.4,50258.1,-15517.9
35152.4,50965.9,-15798.8
35152.4,51673.8,-16079.8
35152.4,52381.6,-16360.7
35152.4,53089.5,-16641.6
35152.4,53797.4,-16922.6
35152.4,54505.2,-17203.5
35152.4,55213.1,-17484.4
35152.4,55920.9,-17765.3
35152.4,56628.8,-18046.3
35152.4,57336.7,-18327.2
35152.4,58044.5,-18608.1
35152.4,58752.4,-18889.1
35152.4,59460.2,-19170
35152.4,60168.1,-19450.9
35152.4,60876,-19731.9
35152.4,61583.8,-20012.8
35152.4,62291.7,-20293.7
35152.4,62999.5,-20574.7
35152.4,63707.4,-20855.6
35152.4,64415.3,-21136.5
35152.4,65123.1,-21417.5
35152.4,65831,-21698.4
35152.4,66538.8,-21979.3
35152.4,67246.7,-22260.3
35152.4,67954.6,-22541.2
35152.4,68662.4,-22822.1
35152.4,69370.3,-23103.1
35152.4,70078.1,-23384
35152.4,70786,-23664.9
36335.3,0,0
36335.3,707.86,-507.342
36335.3,1415.72,-1415.92
36335.3,2123.58,-1398.4
36335.3,2831.44,56.9493
36335.3,3539.3,595.86
36335.3,4247.16,-691.97
36335.3,4955.02,-2734.91
36335.3,5662.88,-4867.43
36335.3,6370.74,-5333.56
36335.3,7078.6,-4627.06
36335.3,7786.46,-4644.38
36335.3,8494.32,-5046.8
36335.3,9202.18,-5679.37
36335.3,9910.04,-6206.32
36335.3,10617.9,-6279.46
36335.3,11325.8,-5690.09
36335.3,12033.6,-6709.58
36335.3,12741.5,-6793.1
36335.3,13449.3,-4971.77
36335.3,14157.2,-2595.52
36335.3,14865.1,-202.849
36335.3,15572.9,224.894
36335.3,16280.8,75.0278
36335.3,16988.6,-313.765
36335.3,17696.5,532.372
36335.3,18404.4,1632.56
36335.3,19112.2,1469.09
36335.3,19820.1,1162.24
36335.3,20527.9,850.514
36335.3,21235.8,480.501
36335.3,21943.7,-104.233
36335.3,22651.5,-879.767
36335.3,23359.4,-1610.44
36335.3,24067.2,-2024.68
36335.3,24775.1,-2315.62
36335.3,25483,-2634.31
36335.3,26190.8,-2915.24
36335.3,26898.7,-3196.17
36335.3,27606.5,-3477.11
36335.3,28314.4,-3758.04
36335.3,29022.3,-4038.97
36335.3,29730.1,-4319.9
36335.3,30438,-4600.84
36335.3,31145.8,-4881.77
36335.3,31853.7,-5162.7
36335.3,32561.6,-5443.64
36335.3,33269.4,-5724.57
36335.3,33977.3,-6005.5
36335.3,34685.1,-6286.43
36335.3,35393,-6567.37
36335.3,36100.9,-6848.3
36335.3,36808.7,-7129.23
36335.3,37516.6,-7410.16
36335.3,38224.4,-7691.1
36335.3,38932.3,-7972.03
36335.3,39640.2,-8252.96
36335.3,40348,-8533.89
36335.3,41055.9,-8814.83
36335.3,41763.7,-9095.76
36335.3,42471.6,-9376.69
36335.3,43179.5,-9657.62
36335.3,43887.3,-9938.56
36335.3,44595.2,-10219.5
36335.3,45303,-10500.4
36335.3,46010.9,-10781.4
36335.3,46718.8,-11062.3
36335.3,47426.6,-11343.2
36335.3,48134.5,-11624.2
36335.3,48842.3,-11905.1
36335.3,49550.2,-12186
36335.3,50258.1,-12467
36335.3,50965.9,-12747.9
36335.3,51673.8,-13028.8
36335.3,52381.6,-13309.7
36335.3,53089.5,-13590.7
36335.3,53797.4,-13871.6
36335.3,54505.2,-14152.5
36335.3,55213.1,-14433.5
36335.3,55920.9,-14714.4
36335.3,56628.8,-14995.3
36335.3,57336.7,-15276.3
36335.3,58044.5,-15557.2
36335.3,58752.4,-15838.1
36335.3,59460.2,-16119.1
36335.3,60168.1,-16400
36335.3,60876,-16680.9
36335.3,61583.8,-16961.9
36335.3,62291.7,-17242.8
36335.3,62999.5,-17523.7
36335.3,63707.4,-17804.7
36335.3,64415.3,-18085.6
36335.3,65123.1,-18366.5
36335.3,65831,-18647.5
36335.3,66538.8,-18928.4
36335.3,67246.7,-19209.3
36335.3,67954.6,-19490.3
36335.3,68662.4,-19771.2
36335.3,69370.3,-20052.1
36335.3,70078.1,-20333.1
36335.3,70786,-20614
37518.2,0,0
37518.2,707.86,-507.342
37518.2,1415.72,-1415.92
37518.2,2123.58,-1398.4
37518.2,2831.44,56.9493
37518.2,3539.3,595.86
37518.2,4247.16,-691.97
37518.2,4955.02,-2734.91
37518.2,5662.88,-4867.43
37518.2,6370.74,-5333.56
37518.2,7078.6,-4598
37518.2,7786.46,-4525.8
37518.2,8494.32,-4921.9
37518.2,9202.18,-5654.64
37518.2,9910.04,-6250.25
37518.2,10617.9,-6737.19
37518.2,11325.8,-6880.81
37518.2,12033.6,-7837.49
37518.2,12741.5,-7911.62
37518.2,13449.3,-6622.31
37518.2,14157.2,-3813.36
37518.2,14865.1,-548.173
37518.2,15572.9,283.22
37518.2,16280.8,573.487
37518.2,16988.6,676.705
37518.2,17696.5,1159.48
37518.2,18404.4,1828.87
37518.2,19112.2,1825.51
37518.2,19820.1,1603.65
37518.2,20527.9,1267.96
37518.2,21235.8,890.283
37518.2,21943.7,368.068
37518.2,22651.5,-433.015
37518.2,23359.4,-1272.51
37518.2,24067.2,-1721.77
37518.2,24775.1,-2035.61
37518.2,25483,-2496.09
37518.2,26190.8,-2883.9
37518.2,26898.7,-3164.83
37518.2,27606.5,-3445.77
37518.2,28314.4,-3726.7
37518.2,29022.3,-4007.63
37518.2,29730.1,-4288.56
37518.2,30438,-4569.5
37518.2,31145.8,-4850.43
37518.2,31853.7,-5131.36
37518.2,32561.6,-5412.29
37518.2,33269.4,-5693.23
37518.2,33977.3,-5974.16
37518.2,34685.1,-6255.09
37518.2,35393,-6536.02
37518.2,36100.9,-6816.96
37518.2,36808.7,-7097.89
37518.2,37516.6,-7378.82
37518.2,38224.4,-7659.75
37518.2,38932.3,-7940.69
37518.2,39640.2,-8221.62
37518.2,40348,-8502.55
37518.2,41055.9,-8783.48
37518.2,41763.7,-9064.42
37518.2,42471.6,-9345.35
37518.2,43179.5,-9626.28
37518.2,43887.3,-9907.22
37518.2,44595.2,-10188.1
37518.2,45303,-10469.1
37518.2,46010.9,-10750
37518.2,46718.8,-11030.9
37518.2,47426.6,-11311.9
37518.2,48134.5,-11592.8
37518.2,48842.3,-11873.7
37518.2,49550.2,-12154.7
37518.2,50258.1,-12435.6
37518.2,50965.9,-12716.5
