time,время_Q_in,Q_in
0,796621,5629.12
0,796637,5620.18
0,796666,5575.22
0,796682,5611.15
0,796697,5602.24
0,796712,5611.18
0,796728,5615.62
0,796744,5624.73
0,796758,5611.13
0,796773,5647.14
0,796790,5597.68
0,796804,5575.22
0,796819,5611.15
0,796836,5606.68
0,796850,5593.16
0,796867,5611.21
0,796883,5629.2
0,796897,5638.14
0,796911,5606.65
0,796927,5611.21
0,796942,5602.18
0,796958,5606.65
0,796973,5647.17
0,796988,5615.68
0,797003,5615.71
0,797018,5633.65
0,797033,5629.15
0,797050,5633.62
0,797065,5593.1
0,797079,5611.21
0,797094,5615.71
0,797111,5624.71
0,797125,5638.17
0,797140,5642.67
0,797155,5633.7
0,797170,5615.65
0,797186,5620.12
0,797201,5642.7
0,797217,5669.69
0,797231,5633.7
0,797246,5615.74
0,797263,5570.63
0,797278,5597.66
0,797293,5611.24
0,797308,5633.65
0,797322,5597.68
0,797339,5602.21
0,797354,5651.69
0,797368,5606.65
0,797384,5615.71
0,797399,5647.2
0,797413,5624.73
0,797430,5611.18
0,797445,5615.71
0,797460,5624.73
0,797475,5606.71
0,797490,5620.12
0,797506,5620.15
0,797521,5624.68
0,797536,5602.07
0,797551,5606.68
0,797566,5620.18
0,797581,5624.65
0,797597,5629.2
0,797612,5633.73
0,797626,5647.14
0,797642,5624.68
0,797658,5611.18
0,797673,5660.63
0,797688,5669.66
0,797704,5615.65
0,797719,5615.68
0,797734,5611.24
0,797750,5620.23
0,797765,5615.68
0,797779,5642.64
0,797794,5588.63
0,797811,5651.61
0,797825,5629.12
0,797840,5633.65
0,797856,5656.05
0,797870,5629.15
0,797886,5602.13
0,797901,5647.17
0,797916,5624.68
0,797931,5620.18
0,797947,5647.14
0,797962,5597.66
0,797978,5620.21
0,797993,5593.21
0,798007,5597.63
0,798023,5656.19
0,798039,5633.65
0,798054,5633.67
0,798068,5606.71
0,798083,5602.16
0,798099,5624.68
0,798114,5611.18
0,798146,5620.18
0,798162,5593.19
0,798176,5651.61
0,798192,5660.69
0,798207,5647.17
0,798223,5638.14
0,798238,5579.66
0,798253,5615.65
0,798269,5602.18
0,798284,5620.26
0,798299,5606.63
0,798313,5629.15
0,798329,5624.71
0,798345,5624.62
0,798359,5624.71
0,798374,5624.68
0,798391,5611.24
0,798405,5615.62
0,798421,5602.18
0,798436,5620.15
0,798466,5606.68
0,798481,5624.76
0,798496,5606.74
0,798512,5606.65
0,798527,5597.66
0,798542,5615.62
0,798557,5615.6
0,798572,5665.22
0,798588,5638.14
0,798602,5656.11
0,798618,5669.63
0,798633,5624.71
0,798648,5584.27
0,798664,5647.17
0,798680,5575.19
0,798694,5611.18
0,798709,5647.17
0,798725,5602.21
0,798741,5651.58
0,798755,5660.66
0,798770,5629.12
0,798785,5611.21
0,798802,5660.66
0,798816,5633.67
0,798831,5633.73
0,798846,5651.67
0,798862,5597.71
0,798879,5647.14
0,798894,5642.67
0,798908,5629.18
0,798924,5638.17
0,798938,5624.71
0,798952,5615.62
0,798968,5611.18
0,798984,5629.18
0,799000,5647.14
0,799014,5647.22
0,799029,5620.15
0,799046,5642.67
0,799060,5611.18
0,799076,5629.12
0,799091,5593.19
0,799106,5629.15
0,799122,5611.18
0,799137,5629.18
0,799151,5638.26
0,799167,5651.72
0,799182,5611.18
0,799212,5638.14
0,799227,5597.68
0,799242,5593.24
0,799259,5593.13
0,799274,5638.14
0,799290,5602.18
0,799304,5624.65
0,799319,5651.72
0,799334,5629.18
0,799351,5615.74
0,799366,5624.71
0,799380,5611.18
0,799396,5624.71
0,799411,5642.73
0,799426,5620.23
0,799442,5638.2
0,799457,5557.16
0,799471,5615.62
0,799487,5584.24
0,799504,5633.67
0,799518,5588.71
0,799533,5593.19
0,799548,5597.6
0,799563,5606.63
0,799579,5620.18
0,799595,5593.21
0,799611,5633.67
0,799626,5651.67
0,799641,5606.71
0,799656,5624.71
0,799672,5629.15
0,799703,5633.67
0,799717,5629.2
0,799734,5615.62
0,799749,5606.68
0,799763,5638.2
0,799778,5611.13
0,799794,5642.67
0,799810,5615.71
0,799825,5602.18
0,799840,5620.18
0,799854,5575.19
0,799870,5597.66
0,799886,5624.71
0,799900,5611.18
0,799915,5624.71
0,799931,5620.18
0,799946,5629.2
0,799961,5611.18
0,799976,5597.71
0,799992,5651.69
0,800007,5615.74
0,800022,5588.69
0,800038,5647.2
0,800053,5615.68
0,800068,5638.14
0,800083,5638.12
0,800097,5629.18
0,800114,5629.2
0,800145,5624.68
0,800158,5611.18
0,800173,5642.64
0,800191,5602.24
0,800204,5629.2
0,800221,5579.69
0,800236,5597.63
0,800252,5611.15
0,800267,5620.23
0,800282,5647.14
0,800296,5647.2
0,800312,5606.63
0,800342,5606.68
0,800358,5624.68
0,800373,5642.64
0,800387,5629.2
0,800403,5656.16
0,800420,5651.64
0,800434,5624.71
0,800449,5593.19
0,800465,5633.73
0,800479,5620.18
0,800511,5606.71
0,800525,5584.16
0,800540,5611.13
0,800555,5674.16
0,800572,5602.18
0,800587,5638.14
0,800601,5642.7
0,800618,5615.68
0,800634,5615.71
0,800649,5642.7
0,800664,5611.18
0,800679,5638.26
0,800694,5579.69
0,800708,5593.16
0,800725,5660.72
0,800741,5606.65
0,800755,5602.21
0,800770,5665.19
0,800786,5633.73
0,800801,5624.71
0,800816,5615.71
0,800831,5620.18
0,800846,5593.19
0,800862,5584.16
0,800877,5597.6
0,800893,5602.21
0,800908,5611.21
0,800923,5579.66
0,800937,5593.19
0,800953,5597.68
0,800969,5611.15
0,800983,5615.68
0,800998,5629.18
0,801014,5633.67
0,801028,5624.65
0,801044,5615.71
0,801061,5629.18
0,801075,5660.69
0,801090,5660.63
0,801105,5615.68
0,801122,5615.6
0,801136,5665.22
0,801151,5656.22
0,801166,5615.65
0,801181,5651.64
0,801197,5633.65
0,801212,5638.17
0,801226,5579.66
0,801242,5620.18
0,801257,5656.14
0,801273,5629.18
0,801287,5642.64
0,801303,5656.14
0,801318,5606.63
0,801333,5633.67
0,801353,5620.18
0,801365,5647.2
0,801380,5651.67
0,801394,5624.65
0,801410,5611.24
0,801425,5647.2
0,801440,5588.69
0,801455,5642.7
0,801471,5629.12
0,801485,5624.62
0,801500,5656.14
0,801516,5606.68
0,801531,5638.14
0,801547,5642.67
0,801562,5633.73
0,801576,5615.71
0,801593,5606.74
0,801608,5579.63
0,801622,5597.68
0,801637,5606.65
0,801654,5642.64
0,801670,5620.18
0,801684,5629.15
0,801699,5642.7
0,801715,5638.2
0,801729,5629.18
0,801745,5629.23
0,801761,5624.65
0,801776,5629.18
0,801791,5615.68
0,801808,5629.26
0,801822,5624.68
0,801837,5629.15
0,801853,5593.1
0,801867,5620.18
0,801883,5597.68
0,801899,5584.19
0,801914,5606.68
0,801928,5602.18
0,801943,5615.68
0,801960,5642.7
0,801975,5656.19
0,801990,5611.21
0,802005,5620.12
0,802022,5638.14
0,802036,5606.65
0,802051,5593.19
0,802065,5606.68
0,802081,5611.18
0,802096,5629.23
0,802111,5633.67
0,802128,5651.67
0,802142,5624.68
0,802157,5629.2
0,802171,5629.18
0,802188,5624.59
0,802203,5597.66
0,802217,5579.63
0,802232,5656.16
0,802249,5629.15
0,802265,5593.19
0,802279,5620.23
0,802294,5620.15
0,802310,5633.65
0,802325,5651.75
0,802341,5633.65
0,802356,5651.72
0,802371,5638.14
0,802386,5606.71
0,802401,5611.18
0,802417,5624.68
0,802431,5615.68
0,802447,5660.66
0,802462,5638.14
0,802477,5606.68
0,802493,5620.23
0,802509,5584.16
0,802524,5615.65
0,802538,5620.23
0,802553,5647.17
0,802570,5629.18
0,802584,5647.25
0,802599,5579.71
0,802614,5624.76
0,802629,5620.18
0,802645,5656.19
0,802660,5624.73
0,802675,5606.71
0,802690,5638.2
0,802705,5651.67
0,802721,5629.12
0,802737,5615.74
0,802752,5633.7
0,802767,5575.19
0,802782,5633.7
0,802797,5633.67
0,802813,5624.68
0,802827,5611.15
0,802842,5602.16
0,802858,5642.64
0,802874,5620.18
0,802888,5611.15
0,802903,5624.65
0,802919,5602.18
0,802935,5678.71
0,802950,5611.21
0,802966,5620.23
0,802980,5638.2
0,802995,5647.2
0,803011,5615.65
0,803027,5638.17
0,803057,5611.18
0,803074,5602.21
0,803091,5642.67
0,803105,5606.74
0,803120,5629.18
0,803136,5624.68
0,803151,5615.71
0,803166,5588.69
0,803181,5629.12
0,803198,5642.7
0,803212,5588.66
0,803227,5620.15
0,803243,5638.2
0,803259,5629.15
0,803273,5629.2
0,803288,5651.67
0,803304,5629.15
0,803319,5651.69
0,803334,5660.66
0,803349,5620.12
0,803363,5620.21
0,803380,5624.71
0,803395,5638.14
0,803409,5656.14
0,803425,5611.21
0,803441,5597.68
0,803457,5624.68
0,803471,5620.18
0,803486,5629.18
0,803502,5651.69
0,803517,5606.63
0,803532,5615.65
0,803547,5638.14
0,803562,5629.18
0,803592,5615.71
0,803608,5615.68
0,803622,5606.68
0,803638,5593.13
0,803654,5656.16
0,803669,5602.16
0,803684,5615.68
0,803700,5647.22
0,803715,5629.15
0,803729,5597.66
0,803744,5629.23
0,803761,5642.67
0,803775,5593.16
0,803790,5611.21
0,803805,5660.69
0,803820,5606.71
0,803836,5624.71
0,803852,5647.17
0,803867,5638.2
0,803882,5674.21
0,803898,5669.74
0,803914,5620.09
0,803929,5624.68
0,803944,5597.66
0,803959,5588.71
0,803973,5602.13
0,803989,5642.67
0,804005,5602.21
0,804019,5638.17
0,804034,5602.21
0,804049,5615.74
0,804066,5615.68
0,804080,5678.62
0,804095,5615.65
0,804112,5624.62
0,804126,5597.74
0,804142,5638.17
0,804157,5597.66
0,804172,5629.18
0,804187,5633.59
0,804203,5620.15
0,804218,5602.21
0,804233,5629.18
0,804249,5624.65
0,804279,5624.68
0,804294,5633.7
0,804310,5633.67
0,804325,5615.65
0,804340,5606.63
0,804355,5602.16
0,804372,5620.21
0,804386,5611.21
0,804401,5678.65
0,804416,5579.6
0,804432,5642.73
0,804447,5588.66
0,804462,5606.71
0,804476,5597.68
0,804493,5629.09
0,804508,5579.66
0,804523,5597.74
0,804539,5638.14
0,804553,5620.15
0,804568,5615.62
0,804584,5629.12
0,804599,5638.14
0,804614,5620.21
0,804629,5651.69
0,804645,5615.65
0,804660,5597.66
0,804675,5615.74
0,804691,5584.21
0,804706,5611.15
0,804720,5665.22
0,804736,5606.65
0,804752,5629.15
0,804766,5597.66
0,804781,5647.11
0,804797,5615.71
0,804813,5629.15
0,804842,5620.23
0,804858,5629.12
0,804872,5633.67
0,804887,5638.2
0,804903,5611.21
0,804920,5602.18
0,804934,5584.16
0,804949,5651.69
0,804964,5575.13
0,804980,5638.2
0,804995,5611.18
0,805010,5611.21
0,805025,5629.12
0,805040,5642.7
0,805056,5588.69
0,805071,5633.73
0,805085,5638.2
0,805101,5638.14
0,805117,5647.17
0,805132,5629.15
0,805147,5633.7
0,805163,5597.66
0,805177,5633.65
0,805192,5602.18
0,805208,5629.18
0,805225,5615.71
0,805239,5624.68
0,805254,5633.67
0,805269,5597.6
0,805284,5656.14
0,805300,5602.21
0,805315,5606.68
0,805329,5611.18
0,805346,5647.11
0,805362,5638.17
0,805377,5593.21
0,805391,5597.68
0,805407,5638.14
0,805422,5624.71
0,805437,5633.65
0,805452,5611.24
0,805469,5651.67
0,805483,5633.7
0,805498,5588.69
0,805513,5633.65
0,805529,5606.68
0,805544,5597.68
0,805559,5629.23
0,805574,5575.19
0,805591,5606.68
0,805606,5629.15
0,805621,5593.19
0,805635,5624.65
0,805651,5642.64
0,805667,5593.16
0,805681,5602.13
0,805696,5642.67
0,805712,5647.2
0,805726,5651.67
0,805742,5615.65
0,805757,5620.23
0,805772,5629.18
0,805787,5606.68
0,805803,5629.15
0,805820,5638.17
0,805834,5606.65
0,805849,5615.65
0,805863,5606.68
0,805880,5593.21
0,805895,5570.72
0,805910,5638.17
0,805924,5615.62
0,805940,5642.75
0,805956,5620.15
0,805970,5602.21
0,805986,5647.22
0,806001,5647.2
0,806015,5665.22
0,806031,5629.18
0,806047,5597.71
0,806063,5633.67
0,806077,5593.16
0,806093,5620.21
0,806108,5597.66
0,806123,5606.71
0,806138,5606.63
0,806153,5615.65
0,806170,5593.19
0,806184,5624.68
0,806200,5647.17
0,806215,5615.68
0,806229,5651.64
0,806246,5624.62
0,806261,5647.2
0,806275,5611.15
0,806291,5656.16
0,806307,5611.15
0,806322,5665.19
0,806337,5647.14
0,806352,5633.65
0,806367,5624.71
0,806382,5606.71
0,806398,5602.16
0,806414,5620.18
0,806428,5638.14
0,806443,5611.18
0,806459,5624.68
0,806474,5615.71
0,806489,5660.69
0,806504,5624.71
0,806520,5593.13
0,806535,5615.62
0,806551,5620.15
0,806565,5620.12
0,806580,5611.15
0,806595,5606.6
0,806612,5597.68
0,806627,5638.14
0,806641,5647.14
0,806656,5638.2
0,806671,5620.23
0,806689,5629.23
0,806703,5656.08
0,806718,5642.73
0,806732,5629.18
0,806747,5597.68
0,806765,5611.18
0,806781,5615.62
0,806795,5629.15
0,806811,5611.13
0,806840,5620.15
0,806857,5602.18
0,806872,5602.16
0,806886,5656.08
0,806902,5620.21
0,806917,5597.63
0,806932,5660.69
0,806947,5611.15
0,806963,5620.23
0,806977,5606.68
0,806992,5624.65
0,807009,5602.18
0,807025,5629.18
0,807039,5620.18
0,807054,5656.11
0,807085,5624.65
0,807100,5588.69
0,807115,5633.67
0,807129,5606.74
0,807145,5620.18
0,807162,5629.18
0,807177,5602.13
0,807191,5642.73
0,807207,5629.12
0,807223,5660.63
0,807237,5647.17
0,807253,5606.65
0,807269,5633.67
0,807283,5611.18
0,807299,5602.18
0,807315,5624.68
0,807329,5638.14
0,807344,5611.21
0,807375,5629.15
0,807390,5615.65
0,807405,5651.69
0,807419,5593.19
0,807435,5606.65
0,807452,5633.65
0,807466,5602.13
0,807482,5647.14
0,807497,5620.15
0,807511,5615.71
0,807528,5624.68
0,807543,5602.18
0,807557,5656.16
0,807572,5597.71
0,807588,5629.23
0,807603,5615.65
0,807618,5620.15
0,807633,5638.17
0,807648,5624.68
0,807664,5611.18
0,807680,5642.67
0,807694,5629.2
0,807710,5602.18
0,807725,5660.66
0,807739,5606.74
0,807755,5597.66
0,807771,5629.15
0,807785,5575.16
0,807800,5611.13
0,807816,5602.21
0,807831,5642.67
0,807847,5611.07
0,807862,5642.67
0,807877,5579.71
0,807892,5597.66
0,807907,5584.13
0,807922,5620.18
0,807954,5633.62
0,807968,5570.77
0,807985,5633.76
0,808000,5566.11
0,808016,5602.18
0,808031,5615.68
0,808046,5611.18
0,808062,5602.18
0,808077,5642.61
0,808090,5620.18
0,808106,5593.19
0,808122,5597.68
0,808138,5615.74
0,808152,5624.71
0,808168,5624.62
0,808183,5620.21
0,808198,5629.26
0,808214,5620.15
0,808230,5593.16
0,808244,5629.15
0,808259,5647.17
0,808274,5606.74
0,808289,5638.2
0,808305,5602.18
0,808320,5633.7
0,808335,5602.18
0,808350,5611.24
0,808366,5579.66
0,808380,5611.18
0,808396,5629.23
0,808412,5597.63
0,808427,5633.65
0,808441,5638.14
0,808458,5597.66
0,808473,5588.63
0,808487,5633.67
0,808502,5642.67
0,808518,5629.23
0,808533,5629.15
0,808548,5615.71
0,808563,5629.12
0,808578,5620.23
0,808593,5647.2
0,808610,5629.23
0,808625,5638.17
0,808640,5606.68
0,808655,5606.63
0,808670,5606.65
0,808686,5647.14
0,808701,5633.73
0,808715,5611.18
0,808731,5638.14
0,808747,5647.22
0,808761,5647.2
0,808776,5624.68
0,808794,5620.09
0,808807,5620.18
0,808822,5647.22
0,808838,5620.21
0,808853,5606.71
0,808868,5615.68
0,808882,5642.73
0,808898,5620.21
0,808914,5638.17
0,808929,5615.76
0,808943,5629.2
0,808959,5629.23
0,808989,5611.18
0,809006,5651.67
0,809022,5557.16
0,809036,5579.69
0,809052,5633.67
0,809068,5602.18
0,809082,5624.71
0,809097,5566.19
0,809112,5624.73
0,809128,5611.18
0,809143,5615.68
0,809159,5611.15
0,809173,5615.68
0,809188,5638.23
0,809205,5606.63
0,809219,5602.18
0,809234,5606.74
0,809250,5602.18
0,809267,5593.19
0,809281,5570.66
0,809297,5611.18
0,809312,5579.63
0,809326,5624.68
0,809342,5620.21
0,809358,5602.16
0,809372,5611.21
0,809387,5633.65
0,809402,5620.23
0,809417,5633.65
0,809433,5629.18
0,809448,5611.18
0,809463,5588.71
0,809494,5606.68
0,809510,5593.19
0,809525,5597.74
0,809540,5602.18
0,809555,5629.18
0,809569,5606.68
0,809586,5669.63
0,809601,5575.22
0,809615,5611.15
0,809630,5606.68
0,809646,5678.68
0,809660,5584.21
0,809677,5597.71
0,809693,5606.63
0,809722,5584.21
0,809737,5606.68
0,809753,5624.71
0,809768,5629.18
0,809783,5633.7
0,809798,5633.73
0,809813,5615.6
0,809829,5633.7
0,809843,5615.71
0,809859,5620.18
0,809874,5602.27
0,809888,5633.59
0,809904,5633.65
0,809920,5597.71
0,809936,5615.65
0,809950,5620.21
0,809966,5588.71
0,809982,5606.68
0,809996,5638.2
0,810012,5638.14
0,810028,5534.74
0,810042,5633.67
0,810058,5606.68
0,810073,5584.16
0,810088,5647.17
0,810103,5629.2
0,810118,5602.18
0,810134,5638.2
0,810149,5633.73
0,810165,5629.18
0,810180,5615.65
0,810194,5620.12
0,810210,5593.24
0,810226,5633.7
0,810241,5593.13
0,810255,5579.71
0,810271,5602.18
0,810287,5629.2
0,810302,5597.71
0,810316,5651.67
0,810331,5615.65
0,810348,5606.71
0,810362,5642.7
0,810377,5588.71
0,810393,5629.15
0,810408,5624.65
0,810424,5642.7
0,810441,5606.68
0,810455,5624.71
0,810469,5638.2
0,810485,5611.13
0,810500,5665.16
0,810516,5624.68
0,810531,5588.69
0,810560,5624.59
0,810577,5665.13
0,810593,5624.71
0,810607,5647.17
0,810622,5629.18
0,810638,5615.68
0,810654,5624.62
0,810669,5660.66
0,810685,5642.7
0,810699,5665.22
0,810714,5660.63
0,810730,5633.73
0,810745,5602.24
0,810760,5633.67
0,810775,5597.68
0,810790,5629.18
0,810806,5656.14
0,810821,5606.71
0,810835,5647.17
0,810851,5638.14
0,810866,5615.68
0,810882,5651.67
0,810897,5651.58
0,810913,5602.16
0,810927,5647.22
0,810942,5620.15
0,810959,5615.68
0,810973,5629.2
0,810988,5611.18
0,811003,5674.13
0,811018,5620.26
0,811034,5624.73
0,811048,5620.21
0,811064,5615.71
0,811079,5606.68
0,811094,5629.2
0,811111,5615.71
0,811126,5674.18
0,811140,5597.68
0,811156,5620.18
0,811170,5629.2
0,811186,5597.71
0,811202,5642.64
0,811216,5620.15
0,811231,5620.12
0,811247,5620.15
0,811261,5665.16
0,811277,5624.65
0,811293,5620.12
0,811307,5602.18
0,811323,5642.67
0,811338,5638.12
0,811354,5575.19
0,811370,5593.19
0,811385,5579.66
0,811399,5629.18
0,811415,5579.71
0,811431,5629.18
0,811445,5638.17
0,811461,5615.71
0,811476,5629.15
0,811490,5606.65
0,811506,5651.64
0,811522,5611.13
0,811536,5615.74
0,811550,5633.67
0,811568,5642.67
0,811583,5620.15
0,811598,5660.63
0,811613,5624.73
0,811628,5615.71
0,811644,5620.18
0,811660,5606.65
0,811674,5602.16
0,811690,5633.62
0,811704,5588.69
0,811720,5615.65
0,811736,5548.08
0,811751,5611.15
0,811766,5597.74
0,811781,5656.16
0,811796,5656.19
0,811813,5606.71
0,811827,5611.18
0,811843,5615.68
0,811858,5611.18
0,811872,5647.2
0,811888,5615.62
0,811904,5629.23
0,811918,5647.2
0,811933,5615.71
0,811949,5642.64
0,811964,5633.67
0,811979,5624.65
0,811995,5638.23
0,812009,5615.68
0,812024,5602.18
0,812040,5651.69
0,812055,5606.68
0,812071,5633.7
0,812086,5606.63
0,812101,5584.16
0,812117,5624.71
0,812132,5602.18
0,812147,5584.21
0,812162,5633.65
0,812177,5611.15
0,812191,5597.68
0,812208,5615.68
0,812223,5629.12
0,812237,5620.15
0,812253,5638.14
0,812268,5615.68
0,812283,5611.15
0,812299,5669.69
0,812315,5633.62
0,812329,5651.69
0,812344,5615.65
0,812361,5611.15
0,812375,5611.18
0,812390,5597.66
0,812406,5615.68
0,812420,5593.16
0,812436,5548.13
0,812451,5642.64
0,812467,5615.71
0,812482,5624.68
0,812497,5584.21
0,812511,5620.18
0,812528,5624.73
0,812544,5638.14
0,812558,5584.16
0,812574,5611.15
0,812590,5611.21
0,812604,5620.21
0,812619,5597.66
0,812635,5579.63
0,812649,5656.19
0,812665,5615.71
0,812680,5602.16
0,812696,5611.15
0,812710,5602.18
0,812725,5638.17
0,812740,5633.62
0,812757,5611.13
0,812772,5647.2
0,812787,5561.63
0,812801,5602.21
0,812818,5615.65
0,812833,5588.71
0,812847,5597.71
0,812863,5606.68
0,812878,5611.21
0,812893,5633.67
0,812909,5611.15
0,812925,5629.23
0,812940,5602.21
0,812955,5638.2
0,812972,5575.16
0,812986,5611.18
0,813001,5633.59
0,813016,5615.65
0,813030,5624.68
0,813047,5579.66
0,813062,5593.24
0,813077,5611.15
0,813107,5602.21
0,813123,5624.71
0,813137,5611.15
0,813153,5579.69
0,813168,5611.15
0,813182,5624.68
0,813199,5624.76
0,813215,5606.71
0,813229,5633.65
0,813244,5624.71
0,813260,5647.17
0,813275,5624.76
0,813291,5593.21
0,813306,5629.18
0,813321,5620.18
0,813336,5602.21
0,813351,5638.14
0,813382,5665.16
0,813398,5633.59
0,813411,5606.63
0,813427,5611.15
0,813443,5633.67
0,813457,5602.16
0,813473,5624.71
0,813489,5584.16
0,813504,5615.71
0,813519,5620.15
0,813535,5615.68
0,813549,5606.71
0,813564,5611.15
0,813579,5611.13
0,813594,5629.15
0,813611,5651.69
0,813626,5629.18
0,813640,5629.15
0,813657,5651.58
0,813672,5642.75
0,813686,5656.16
0,813702,5624.62
0,813717,5602.21
0,813732,5606.71
0,813747,5647.17
0,813763,5611.15
0,813777,5561.66
0,813792,5651.69
0,813809,5633.65
0,813823,5629.2
0,813839,5651.69
0,813855,5584.13
0,813869,5638.12
0,813884,5575.16
0,813899,5624.68
0,813915,5638.17
0,813929,5584.19
0,813945,5629.18
0,813961,5611.18
0,813978,5647.17
0,813992,5593.13
0,814007,5615.68
0,814023,5615.65
0,814037,5638.17
0,814053,5633.73
0,814068,5633.67
0,814083,5638.14
0,814098,5624.71
0,814112,5611.26
0,814129,5624.68
0,814145,5642.73
0,814159,5588.69
0,814175,5593.21
0,814191,5629.18
0,814206,5651.69
0,814221,5584.16
0,814237,5633.73
0,814251,5615.68
0,814266,5647.2
0,814282,5620.15
0,814298,5611.13
0,814312,5651.64
0,814327,5611.18
0,814343,5651.67
0,814358,5588.71
0,814373,5665.22
0,814388,5624.65
0,814404,5620.18
0,814419,5629.18
0,814435,5633.65
0,814449,5624.65
0,814465,5638.2
0,814480,5597.68
0,814495,5615.65
0,814510,5611.18
0,814526,5660.63
0,814541,5611.21
0,814555,5593.1
0,814571,5615.68
0,814587,5647.17
0,814601,5570.66
0,814616,5575.24
0,814633,5629.18
0,814648,5602.21
0,814663,5633.73
0,814678,5611.24
0,814693,5638.14
0,814708,5611.18
0,814724,5606.65
0,814739,5624.68
0,814754,5593.13
0,814769,5624.71
0,814783,5620.12
0,814800,5566.19
0,814815,5624.68
0,814829,5620.12
0,814846,5638.26
0,814861,5615.68
0,814877,5647.2
0,814893,5606.65
0,814908,5570.63
0,814922,5615.65
0,814937,5611.15
0,814954,5638.17
0,814968,5606.68
0,814983,5624.68
0,814999,5633.67
0,815013,5642.64
0,815029,5629.15
0,815043,5597.66
0,815059,5665.19
0,815075,5606.65
0,815089,5647.14
0,815106,5642.75
0,815121,5665.16
0,815135,5602.16
0,815150,5629.18
0,815166,5602.18
0,815181,5629.15
0,815196,5588.66
0,815212,5633.65
0,815226,5624.68
0,815241,5602.18
0,815258,5584.16
0,815272,5633.7
0,815288,5642.67
0,815303,5633.67
0,815318,5597.66
0,815335,5633.67
0,815349,5615.68
0,815365,5611.21
0,815379,5624.65
0,815395,5624.71
0,815410,5611.13
0,815426,5602.24
0,815440,5620.21
0,815456,5642.64
0,815471,5638.23
0,815486,5647.17
0,815502,5620.23
0,815517,5602.21
0,815531,5611.21
0,815546,5624.73
0,815562,5629.18
0,815579,5624.65
0,815593,5602.18
0,815608,5611.24
0,815623,5611.21
0,815639,5660.69
0,815654,5633.65
0,815669,5615.62
0,815684,5620.18
0,815699,5620.21
0,815714,5629.15
0,815730,5642.64
0,815745,5615.71
0,815759,5633.67
0,815775,5597.63
0,815790,5629.15
0,815806,5633.65
0,815821,5593.16
0,815851,5602.18
0,815867,5611.18
0,815884,5629.2
0,815898,5629.15
0,815913,5615.71
0,815928,5660.69
0,815943,5606.63
0,815958,5593.21
0,815973,5620.21
0,815989,5633.67
0,816003,5629.2
0,816018,5620.09
0,816036,5642.64
0,816051,5638.17
0,816066,5602.16
0,816080,5620.09
0,816096,5602.27
0,816112,5597.68
0,816126,5597.71
0,816142,5588.69
0,816157,5629.2
0,816171,5588.69
0,816187,5593.19
0,816203,5624.65
0,816217,5629.18
