time,время_visc_in,visc_in
0,23425,10.5687
0,23442,10.5193
0,23457,10.5162
0,23471,10.4174
0,23487,10.4143
0,23503,10.4174
0,23518,10.6706
0,23534,10.6644
0,23549,10.6675
0,23563,10.6212
0,23579,10.5687
0,23594,10.72
0,23609,10.7108
0,23625,10.5193
0,23639,10.368
0,23669,10.4699
0,23685,10.4606
0,23700,10.4174
0,23715,10.6675
0,23731,10.6644
0,23747,10.368
0,23761,10.3649
0,23777,10.4668
0,23792,10.5193
0,23806,10.5131
0,23823,10.4174
0,23837,10.473
0,23852,10.5193
0,23868,10.368
0,23882,10.3618
0,23899,10.5193
0,23915,10.4668
0,23945,10.4205
0,23961,10.4143
0,23976,10.5687
0,23991,10.5193
0,24006,10.51
0,24021,10.5687
0,24036,10.5656
0,24051,10.2691
0,24068,10.368
0,24083,10.3618
0,24097,10.5193
0,24113,10.5687
0,24143,10.4174
0,24160,10.4112
0,24174,10.368
0,24189,10.4205
0,24205,10.4143
0,24220,10.5193
0,24235,10.5162
0,24251,10.7169
0,24265,10.4699
0,24280,10.4606
0,24296,10.4205
0,24311,10.4174
0,24341,10.4205
0,24356,10.4112
0,24372,10.5687
0,24387,10.4174
0,24417,10.5687
0,24432,10.5625
0,24449,10.5687
0,24464,10.4174
0,24479,10.4112
0,24494,10.3155
0,24508,10.3124
0,24524,10.6675
0,24540,10.4699
0,24554,10.4606
0,24569,10.368
0,24585,10.473
0,24599,10.5687
0,24615,10.4205
0,24630,10.4112
0,24646,10.368
0,24661,10.5687
0,24692,10.4205
0,24707,10.4143
0,24722,10.4174
0,24737,10.4668
0,24751,10.4637
0,24767,10.368
0,24783,10.3649
0,24797,10.4668
0,24829,10.4606
0,24843,10.6706
0,24861,10.4174
0,24875,10.4205
0,24890,10.72
0,24906,10.7139
0,24920,11.0227
0,24936,10.368
0,24952,10.3649
0,24966,10.368
0,24996,10.5193
0,25011,10.4699
0,25027,10.4606
0,25042,10.6181
0,25057,10.615
0,25072,10.5687
0,25087,10.4699
0,25103,10.4606
0,25118,10.4205
0,25133,10.3155
0,25164,10.368
0,25179,10.3618
0,25195,10.5193
0,25210,10.4205
0,25225,10.4143
0,25240,10.2722
0,25256,10.2691
0,25271,10.4668
0,25286,10.2197
0,25302,10.2105
0,25316,10.4699
0,25333,10.4174
0,25348,10.4205
0,25363,10.3155
0,25379,10.3062
0,25393,10.2722
0,25410,10.4174
0,25439,10.4668
0,25455,10.4637
0,25470,10.3155
0,25485,10.4174
0,25500,10.4112
0,25516,10.4699
0,25530,10.4668
0,25546,10.4205
0,25563,10.5687
0,25577,10.5625
0,25592,10.4174
0,25607,10.3155
0,25653,10.3093
0,25667,10.4174
0,25683,10.4668
0,25713,10.3155
0,25730,10.3124
0,25745,10.368
0,25775,10.3618
0,25789,10.4174
0,25805,10.4143
0,25820,10.5687
0,25835,10.6181
0,25850,10.6119
0,25865,10.5193
0,25881,10.3155
0,25911,10.4668
0,25926,10.4606
0,25942,10.368
0,25958,10.2722
0,25972,10.2661
0,25988,10.368
0,26003,10.3649
0,26017,10.3155
0,26034,10.4699
0,26049,10.4637
0,26063,10.368
0,26079,10.3402
0,26094,10.3155
0,26109,10.2197
0,26124,10.2136
0,26140,10.368
0,26154,10.2722
0,26187,10.4205
0,26201,10.4143
0,26216,10.4205
0,26230,10.4699
0,26246,10.4606
0,26262,10.4174
0,26292,10.5687
0,26307,10.368
0,26321,10.3618
0,26337,10.368
0,26353,10.3958
0,26367,10.4174
0,26382,10.4699
0,26398,10.4606
0,26412,10.4699
0,26429,10.3155
0,26459,10.2722
0,26474,10.2661
0,26490,10.3155
0,26507,10.72
0,26521,10.7108
0,26536,10.1147
0,26565,10.1672
0,26581,10.4205
0,26598,10.4112
0,26612,10.3155
0,26627,10.3124
0,26643,10.3155
0,26658,10.6181
0,26673,10.6119
0,26690,10.5162
0,26704,10.368
0,26719,10.3649
0,26734,10.2691
0,26766,10.5687
0,26780,10.4174
0,26796,10.4143
0,26811,10.3155
0,26826,10.2691
0,26841,10.2197
0,26857,10.5687
0,26871,10.5625
0,26886,10.3155
0,26933,10.4174
0,26948,10.4112
0,26963,10.1178
0,26979,10.4668
0,26994,10.4637
0,27009,10.368
0,27024,10.3649
0,27039,10.368
0,27070,10.3618
0,27085,10.4668
0,27099,10.4915
0,27115,10.5162
0,27131,10.368
0,27145,10.3587
0,27161,10.2691
0,27191,10.2661
0,27207,10.3155
0,27222,10.3124
0,27237,10.5193
0,27252,10.4668
0,27268,10.4637
0,27283,10.2661
0,27313,10.3155
0,27328,10.4699
0,27343,10.4606
0,27358,10.368
0,27420,10.3618
0,27436,10.4174
0,27450,10.2661
0,27481,10.3155
0,27496,10.3124
0,27512,10.3155
0,27542,10.3093
0,27557,10.3155
0,27572,10.3124
0,27587,10.3155
0,27603,10.2166
0,27618,10.2105
0,27634,10.6181
0,27649,10.6675
0,27695,10.6614
0,27709,10.72
0,27725,10.5162
0,27755,10.368
0,27772,10.3649
0,27801,10.368
0,27816,10.3618
0,27833,10.5193
0,27847,10.3772
0,27862,10.263
0,27878,10.6181
0,27892,10.6119
0,27908,10.4699
0,27924,10.6181
0,27939,10.6212
0,27954,10.368
0,27969,10.3618
0,27985,10.5193
0,28000,10.4174
0,28014,10.4143
0,28030,10.368
0,28045,10.3649
0,28060,10.4205
0,28076,10.5687
0,28091,10.5625
0,28105,10.4668
0,28122,11.069
0,28137,11.0721
0,28152,10.5193
0,28168,10.51
0,28184,10.6181
0,28198,10.4668
0,28230,10.72
0,28244,10.7169
0,28259,10.4699
0,28274,10.3155
0,28289,10.3093
0,28305,11.3717
0,28320,10.9393
0,28336,10.368
0,28351,10.6181
0,28365,10.6119
0,28381,10.4668
0,28397,10.5193
0,28427,11.0227
0,28442,11.0165
0,28456,10.7169
0,28472,10.6675
0,28488,10.6644
0,28502,10.3155
0,28517,10.3124
0,28533,10.1178
0,28548,10.4205
0,28563,10.4112
0,28580,10.3155
0,28594,10.3649
0,28609,10.368
0,28626,10.2599
0,28640,10.2568
0,28655,10.1672
0,28701,10.2166
0,28731,10.6181
0,28746,10.5193
0,28760,10.5131
0,28776,10.2166
0,28793,10.2136
0,28807,10.263
0,28823,10.2599
0,28854,10.368
0,28899,10.4174
0,28914,10.4112
0,28930,10.3186
0,28945,10.1672
0,28961,10.1641
0,28975,10.1672
0,28989,10.1641
0,29006,10.1178
0,29023,10.2599
0,29036,10.263
0,29053,10.2197
0,29068,10.2352
0,29082,10.2599
0,29099,10.1178
0,29114,10.1116
0,29128,10.0653
0,29143,10.3155
0,29174,10.2197
0,29189,10.2166
0,29219,10.1672
0,29235,10.1641
0,29251,10.368
0,29266,10.3649
0,29282,10.2197
0,29312,10.2136
0,29325,10.1672
0,29342,10.263
0,29371,10.2197
0,29387,10.2136
0,29401,10.1672
0,29417,10.6675
0,29449,10.4668
0,29464,10.4637
0,29479,10.368
0,29495,10.5687
0,29510,10.5625
0,29525,10.3155
0,29540,10.2969
0,29555,10.2661
0,29571,10.368
0,29586,10.3618
0,29601,10.2197
0,29615,10.263
0,29647,10.1672
0,29661,10.1611
0,29678,10.263
0,29693,10.2661
0,29707,10.263
0,29724,10.2197
0,29739,10.2136
0,29753,10.263
0,29768,10.1147
0,29783,10.1116
0,29799,10.4205
0,29814,10.2383
0,29829,10.2197
0,29859,10.2105
0,29874,10.3155
0,29890,10.1672
0,29921,10.1178
0,29936,10.1116
0,29950,10.1672
0,29966,10.1178
0,29982,10.1116
0,29996,10.1672
0,30011,10.1641
0,30028,10.1672
0,30042,10.0653
0,30057,10.0591
0,30072,10.1672
0,30087,10.1178
0,30134,10.1086
0,30149,10.0159
0,30165,10.2166
0,30180,10.2197
0,30209,10.2166
0,30226,10.2197
0,30240,10.1672
0,30255,10.1611
0,30272,10.1178
0,30286,10.1147
0,30301,10.2166
0,30317,10.1672
0,30332,10.1641
0,30348,10.4205
0,30364,10.2197
0,30393,10.1672
0,30409,10.1611
0,30425,10.3155
0,30440,10.5687
0,30455,10.5656
0,30470,10.368
0,30485,10.3649
0,30500,10.3155
0,30516,10.2197
0,30531,10.2105
0,30545,10.1672
0,30561,10.1055
0,30577,10.0159
0,30592,10.0684
0,30608,10.0591
0,30622,10.4205
0,30637,10.0653
0,30653,10.0684
0,30668,10.0159
0,30683,10.0128
0,30699,10.1703
0,30713,10.1178
0,30729,10.1086
0,30744,9.96649
0,30759,9.9634
0,30774,10.3155
0,30789,10.4174
0,30806,10.4112
0,30821,10.1672
0,30835,10.3155
0,30866,10.2166
0,30880,10.2136
0,30897,10.1672
0,30912,10.1178
0,30926,10.1116
0,30942,10.2661
0,30972,10.1672
0,30989,10.0159
0,31003,10.0097
0,31018,10.1147
0,31034,10.1425
0,31049,10.2166
0,31064,10.2197
0,31079,10.2136
0,31095,10.1672
0,31110,10.1178
0,31125,10.1147
0,31141,10.1178
0,31156,10.1116
0,31170,10.0159
0,31186,9.91708
0,31201,9.91399
0,31217,10.1178
0,31233,10.1147
0,31247,10.3711
0,31262,10.1178
0,31278,10.1086
0,31293,10.2166
0,31308,10.2599
0,31324,10.263
0,31338,10.0653
0,31353,10.0622
0,31369,9.96649
0,31385,10.1672
0,31415,9.92017
0,31430,9.91399
0,31446,10.0684
0,31462,10.1178
0,31477,10.1116
0,31492,9.96649
0,31506,9.97884
0,31523,10.0684
0,31537,10.1178
0,31552,10.1116
0,31568,9.96649
0,31614,10.0684
0,31628,10.0622
0,31645,10.0159
0,31660,10.0684
0,31676,10.0622
0,31691,10.0159
0,31721,10.1178
0,31735,10.1147
0,31751,10.1116
0,31767,10.1147
0,31781,10.1024
0,31797,10.0653
0,31812,10.1178
0,31826,10.1116
0,31842,10.0159
0,31858,10.1672
0,31873,10.1703
0,31888,10.0159
0,31903,10.0128
0,31918,10.0159
0,31934,9.96649
0,31949,9.9634
0,31964,9.91708
0,31994,10.2166
0,32009,9.96649
0,32024,9.9634
0,32040,9.96649
0,32055,9.83987
0,32069,9.81825
0,32086,9.96958
0,32102,9.96031
0,32116,10.1178
0,32132,9.96649
0,32161,9.91708
0,32178,9.91399
0,32193,10.0159
0,32224,10.0128
0,32238,10.0653
0,32254,10.0591
0,32270,10.019
0,32284,9.86766
0,32299,9.86149
0,32314,9.81825
0,32331,10.0159
0,32346,10.019
0,32360,9.91708
0,32376,9.9109
0,32391,9.96649
0,32406,9.86766
0,32422,9.86458
0,32436,9.96958
0,32451,9.9634
0,32467,9.96649
0,32497,9.96031
0,32513,10.0684
0,32528,10.019
0,32543,9.86766
0,32574,9.86149
0,32589,10.019
0,32603,9.86766
0,32620,9.87075
0,32635,10.2166
0,32649,10.2136
0,32666,9.86766
0,32681,9.91708
0,32695,9.9109
0,32712,9.86766
0,32726,9.86458
0,32742,10.019
0,32758,9.91708
0,32772,9.9109
0,32787,9.86766
0,32804,10.0283
0,32818,10.0684
0,32833,9.96649
0,32848,9.96031
0,32863,10.2197
0,32879,9.96649
0,32911,9.76575
0,32925,9.76266
0,32941,9.86766
0,32957,9.96649
0,32971,9.96031
0,32986,9.91708
0,33002,9.90472
0,33016,9.81825
0,33031,9.96649
0,33048,9.96031
0,33062,9.76884
0,33077,9.91708
0,33093,9.92017
0,33108,9.76575
0,33123,9.76266
0,33139,9.81825
0,33154,9.76884
0,33169,9.76266
0,33185,10.0159
0,33200,10.0128
0,33215,9.71634
0,33229,9.96649
0,33245,9.96031
0,33260,10.0684
0,33275,9.99737
0,33291,9.96649
0,33305,9.81825
0,33320,9.81207
0,33336,9.81825
0,33351,9.96649
0,33366,9.96958
0,33383,9.66693
0,33397,9.66075
0,33412,9.66693
0,33429,9.81825
0,33443,9.81207
0,33458,9.96649
0,33474,9.9634
0,33488,9.76575
0,33504,9.81516
0,33518,9.81207
0,33534,9.86766
0,33549,10.2537
0,33564,10.368
0,33579,9.91708
0,33595,9.91399
0,33610,9.86766
0,33626,9.76575
0,33657,9.91708
0,33672,9.91399
0,33686,9.96649
0,33717,9.96031
0,33731,9.81825
0,33747,9.81516
0,33763,9.91708
0,33777,9.81825
0,33793,9.81207
0,33807,9.81825
0,33823,9.71943
0,33838,9.71634
0,33855,9.76884
0,33870,9.75957
0,33885,9.76884
0,33901,9.86766
0,33916,9.86458
0,33930,9.86766
0,33947,9.86458
0,33962,9.91708
0,33977,9.76575
0,33993,9.76266
0,34007,9.81516
0,34022,9.8059
0,34039,9.76575
0,34054,9.71943
0,34069,9.71016
0,34083,9.96649
0,34099,9.81825
0,34129,9.76575
0,34145,9.76266
0,34160,9.76575
0,34174,9.71634
0,34190,9.71325
0,34206,10.019
0,34220,10.0128
0,34237,9.96958
0,34251,9.76884
0,34266,9.76266
0,34282,9.91708
0,34297,9.79972
0,34312,9.76575
0,34328,9.86766
0,34342,9.86149
0,34357,9.76575
0,34373,9.86766
0,34389,9.86458
0,34404,9.76884
0,34418,9.76575
0,34434,9.86766
0,34451,9.81825
0,34465,9.81207
0,34481,9.86766
0,34495,9.86149
0,34510,9.81825
0,34527,9.71943
0,34541,9.71016
0,34555,9.91708
0,34572,9.81825
0,34601,9.76575
0,34617,9.75957
0,34632,9.81825
0,34648,9.71943
0,34663,9.71325
0,34678,9.81825
0,34694,9.81516
0,34709,9.51869
0,34724,9.76575
0,34738,9.76266
0,34754,9.66693
0,34769,9.73487
0,34784,9.76884
0,34800,9.71634
0,34815,9.71016
0,34829,9.91708
0,34846,9.66693
0,34876,9.71943
0,34891,9.71325
0,34906,10.1178
0,34921,9.86766
0,34936,9.86149
0,34952,9.86766
0,34967,9.86458
0,34981,9.71634
0,34997,9.66693
0,35013,9.66075
0,35027,9.76884
0,35043,9.72869
0,35059,9.71943
0,35073,9.81825
0,35090,9.81207
0,35104,9.81825
0,35120,9.91708
0,35149,9.81825
0,35166,9.81516
0,35181,9.76884
0,35196,9.81516
0,35211,9.81207
0,35226,9.76884
0,35257,9.81825
0,35273,9.66693
0,35288,9.66075
0,35302,9.71943
0,35318,9.86766
0,35349,9.76884
0,35363,9.75957
0,35380,9.66693
0,35395,9.71943
0,35409,9.71325
0,35426,9.76575
0,35440,9.76266
0,35455,9.86766
0,35471,9.96649
0,35487,9.96031
0,35502,9.61751
0,35517,9.67619
0,35532,10.0684
0,35548,9.76884
0,35563,9.76266
0,35578,10.2197
0,35592,9.96649
0,35623,9.76884
0,35637,9.76266
0,35654,9.5681
0,35669,9.71634
0,35684,9.71325
0,35700,9.81825
0,35714,9.81516
0,35730,9.71634
0,35746,9.66693
0,35760,9.66075
0,35775,9.66693
0,35790,9.70399
0,35806,9.71634
0,35821,9.76884
0,35835,9.76266
0,35851,9.61751
0,35866,9.66693
0,35898,9.87075
0,35912,9.86458
0,35927,9.91708
0,35943,9.76884
0,35958,9.75957
0,35973,9.76884
0,35989,9.76266
0,36003,9.76575
0,36018,9.86458
0,36034,9.86149
0,36049,9.76884
0,36064,9.96649
0,36079,9.96958
0,36094,9.91708
0,36109,9.91399
0,36126,10.4174
0,36141,10.1178
0,36156,10.1147
0,36171,9.66693
0,36186,9.66384
0,36202,9.61751
0,36216,10.0653
0,36232,10.0622
0,36247,9.86766
0,36261,9.83987
0,36278,9.66693
0,36307,9.66075
0,36323,9.81516
0,36339,9.61751
0,36372,9.86458
0,36402,9.86766
0,36416,9.81825
0,36433,9.81207
0,36449,9.91708
0,36463,9.66693
0,36494,9.91708
0,36509,9.9109
0,36525,9.91708
0,36540,9.92017
0,36555,9.91399
0,36571,9.86766
0,36586,9.86458
0,36601,9.61751
0,36616,9.81825
0,36631,9.81207
0,36646,9.81825
0,36662,9.74413
0,36677,9.71634
0,36692,9.86766
0,36707,9.86149
0,36722,9.91708
0,36737,9.71634
0,36769,9.76884
0,36785,9.75957
0,36800,9.66693
0,36815,9.91708
0,36830,9.9109
0,36846,9.66693
0,36861,9.66384
0,36875,9.76884
0,36891,9.76575
0,36907,9.76266
0,36921,9.81825
0,36936,9.71634
0,36952,9.71943
0,36966,9.66693
0,36982,9.66075
0,36997,9.71943
0,37012,9.76575
0,37043,9.71943
0,37059,9.71325
0,37073,9.86766
0,37089,10.3155
0,37104,10.3062
0,37118,10.1178
0,37134,10.09
0,37150,9.86766
0,37164,9.51251
0,37194,9.86766
0,37209,9.81825
0,37241,9.86766
0,37256,9.86149
0,37272,9.71943
0,37286,9.56501
0,37302,9.56192
0,37317,9.76575
0,37346,9.71634
0,37362,9.66384
0,37378,9.66075
0,37394,9.71634
0,37410,9.92017
0,37425,10.0159
0,37439,9.86766
0,37455,9.86149
0,37470,9.81825
0,37485,9.66693
0,37515,9.76575
0,37531,9.76266
0,37547,9.66693
0,37561,9.61751
0,37576,9.61134
0,37591,10.019
0,37606,10.0128
0,37624,9.71943
0,37639,10.0159
0,37653,10.0097
0,37669,9.71634
0,37730,9.71016
0,37745,9.66693
0,37759,9.61751
0,37775,9.61442
0,37791,9.66693
0,37805,9.66384
0,37821,9.71634
0,37852,9.71016
0,37867,9.56501
0,37882,9.57428
0,37897,9.66693
0,37912,10.2197
0,37928,10.2105
0,37943,9.76575
0,37957,9.66693
0,37988,9.71634
0,38003,9.71325
0,38019,9.86766
0,38033,9.66384
0,38049,9.66075
0,38066,9.61751
0,38079,9.61134
0,38095,9.81825
0,38111,9.86766
0,38125,9.86149
0,38140,9.71943
0,38155,9.78119
0,38172,9.81825
0,38187,9.66693
0,38202,9.66075
0,38217,9.71943
0,38232,9.86766
0,38264,9.76575
0,38324,9.75957
0,38340,9.66693
0,38355,9.66384
0,38369,10.2599
0,38385,9.91708
0,38399,9.9109
0,38415,9.96649
0,38431,9.66693
0,38460,9.92017
0,38476,9.9109
0,38492,9.61751
0,38507,10.0159
0,38523,10.0128
0,38537,9.76575
0,38567,9.61751
0,38598,9.61134
0,38612,9.81516
0,38628,9.8059
0,38643,9.71634
0,38658,9.56501
0,38674,9.56192
0,38688,9.76884
0,38703,9.66693
0,38735,9.71634
0,38750,9.71016
0,38766,9.66693
0,38780,9.76884
0,38796,9.75957
0,38811,9.61751
0,38827,9.61442
0,38841,9.81825
0,38857,9.76575
0,38872,9.75957
0,38886,9.76575
0,38903,9.79663
0,38918,9.81825
0,38934,9.76575
0,38950,9.75957
0,38965,9.66693
0,38979,9.61442
0,38994,9.61751
0,39011,9.66693
0,39025,9.66384
0,39055,9.5681
0,39070,9.55884
0,39086,9.71634
0,39116,9.76884
0,39130,9.76575
0,39147,9.75957
0,39162,9.96649
0,39177,9.71634
0,39209,9.66693
0,39223,9.66075
0,39239,9.71634
0,39285,9.50942
0,39299,9.50633
0,39314,9.5681
0,39330,9.81825
0,39346,9.81207
0,39361,9.86766
0,39392,9.91708
0,39406,9.71943
0,39422,9.71016
0,39437,9.86766
0,39451,9.66384
0,39468,9.66693
0,39497,9.66075
0,39513,9.61751
0,39528,9.91708
0,39544,9.91399
0,39559,9.96649
0,39574,9.9634
0,39589,9.87075
0,39604,9.91708
0,39620,9.9109
0,39635,9.71634
0,39650,9.61751
0,39665,9.5681
0,39679,9.66693
0,39696,9.66075
0,39711,9.76884
0,39725,9.76575
0,39741,9.76884
0,39756,9.71634
0,39787,9.76884
0,39801,10.1178
0,39817,10.1086
0,39833,9.76884
0,39847,9.76575
0,39863,9.61442
0,39879,9.76575
0,39893,9.76266
0,39908,9.76575
0,39923,9.66693
0,39970,9.66075
0,39985,9.71943
0,40001,9.71634
0,40017,9.71016
0,40032,9.76884
0,40047,9.76575
0,40062,9.76884
0,40077,9.71634
0,40093,9.71016
0,40109,9.66693
0,40123,9.71634
0,40154,9.76884
0,40170,9.75957
0,40186,9.96649
0,40201,10.0653
0,40216,10.0622
0,40232,9.86766
0,40262,9.61751
0,40277,9.66693
0,40292,9.66075
0,40307,9.50942
0,40323,9.61442
0,40338,9.86458
0,40353,9.76575
0,40368,9.75957
0,40383,10.019
0,40398,9.96649
0,40414,9.96958
0,40429,9.76575
0,40443,9.76266
0,40459,9.76884
0,40475,9.56501
0,40490,9.55884
0,40506,9.71634
0,40535,9.76575
0,40552,9.86766
0,40566,9.86149
0,40581,9.61751
0,40596,9.7534
0,40611,9.76884
0,40626,9.91708
0,40642,9.9109
0,40657,9.61751
0,40672,9.71634
0,40703,9.76575
0,40718,9.76266
0,40734,9.71634
0,40749,9.66693
0,40763,9.66075
0,40779,9.71943
0,40793,9.71634
0,40809,9.71943
0,40826,10.0159
0,40840,10.0097
0,40855,9.71634
0,40871,9.66693
0,40901,9.86766
0,40916,9.86149
0,40931,9.76884
0,40946,9.81825
0,40963,9.81516
0,41008,9.86766
0,41023,10.0159
0,41038,10.0097
0,41054,9.81825
0,41069,9.81516
0,41084,9.81825
0,41113,9.81207
0,41129,9.96649
0,41145,9.86766
0,41174,9.76575
0,41190,9.75957
0,41206,9.81825
0,41221,9.66693
0,41237,9.66075
0,41251,9.61442
0,41284,9.61751
0,41298,9.76884
0,41314,9.76266
0,41329,9.66693
0,41375,9.81825
0,41390,9.81207
0,41405,9.61751
0,41420,9.86458
0,41435,9.86766
0,41451,9.76575
0,41466,9.76266
0,41482,9.86766
0,41496,9.91708
0,41512,9.91399
0,41528,9.81825
0,41542,9.82443
0,41558,9.86766
0,41573,9.86458
0,41604,9.66693
0,41649,9.81825
0,41663,9.81207
0,41679,9.87075
0,41696,9.76575
0,41725,9.61751
0,41740,9.61442
0,41755,9.76884
0,41771,9.76575
0,41786,9.76266
0,41801,9.86766
0,41816,9.79046
0,41831,9.76575
0,41847,9.86766
0,41862,9.86149
0,41877,9.76884
0,41923,9.76575
0,41939,9.76266
0,41954,9.76884
0,41969,9.81825
0,41985,9.81207
0,42000,9.71943
0,42015,9.71325
0,42031,9.81825
0,42045,9.76884
0,42060,9.76266
0,42076,9.76575
0,42091,9.67928
0,42106,9.67001
0,42121,9.5681
0,42136,9.56192
0,42150,9.56501
0,42168,10.1672
0,42197,9.71634
0,42213,9.71325
0,42228,9.67001
0,42243,9.86766
0,42259,9.86149
0,42274,9.81825
0,42288,9.80899
0,42304,9.76884
0,42319,9.66693
0,42334,9.66075
0,42350,9.96649
0,42364,9.81825
0,42396,9.66693
0,42411,9.66075
0,42426,9.71634
0,42456,9.71325
0,42471,9.76884
0,42487,9.76266
0,42502,9.71634
0,42516,9.76575
0,42533,9.76266
0,42548,9.81825
0,42562,9.90781
0,42578,10.2691
0,42595,9.61751
0,42609,9.61134
0,42625,9.81825
0,42639,9.76884
0,42655,9.76575
0,42671,9.86766
0,42686,9.86458
0,42701,9.71943
0,42716,9.71634
0,42732,9.71325
0,42747,9.86766
0,42778,9.96649
0,42792,9.91708
0,42809,9.9109
0,42824,9.76884
0,42838,9.86766
0,42854,9.87075
0,42869,9.81825
0,42884,9.81207
0,42899,9.71634
0,42914,9.66693
0,42929,9.66384
0,42944,9.81825
0,42960,9.81516
0,42975,11.0227
0,42991,9.91708
0,43006,9.9109
0,43021,10.019
0,43036,10.0468
0,43052,10.0684
0,43067,9.91708
0,43081,9.91399
0,43097,9.76884
0,43111,10.1178
0,43143,9.66693
0,43157,9.66075
0,43172,9.91708
0,43188,9.76884
0,43203,9.76266
0,43218,9.71634
0,43235,9.71325
0,43250,9.86766
0,43265,9.71634
0,43281,9.71016
0,43296,9.81825
0,43311,9.78119
0,43326,9.76575
0,43357,9.76266
0,43372,9.76884
0,43387,9.91708
0,43401,9.92017
0,43417,9.81825
0,43433,9.81516
0,43447,9.71634
0,43464,9.86766
0,43478,9.86149
0,43493,9.76575
0,43524,9.81825
0,43539,9.71943
0,43555,9.71325
0,43569,9.81825
0,43585,9.66693
0,43616,9.76575
0,43631,9.76266
0,43646,9.81825
0,43662,9.61751
0,43678,9.61134
0,43693,9.91708
0,43708,9.91399
0,43722,9.81825
0,43739,9.76575
0,43753,9.76266
0,43768,9.66693
0,43784,9.86458
0,43800,9.86766
0,43814,9.76575
0,43830,9.75957
0,43845,10.0684
0,43861,9.81825
0,43891,9.86766
0,43906,9.86458
0,43921,9.91708
0,43937,9.76575
0,43952,9.76266
0,43966,9.81825
0,43983,9.81516
0,43998,9.81825
0,44012,10.019
0,44028,10.0097
0,44044,9.96958
0,44058,9.81825
0,44089,9.71634
0,44105,9.71325
0,44121,9.91708
0,44135,9.96649
0,44151,9.9634
0,44166,9.91708
0,44181,9.91399
0,44196,9.71634
0,44211,9.66693
0,44227,9.66075
0,44242,9.71943
0,44257,9.71634
0,44272,9.71943
0,44286,9.81825
0,44304,9.80899
0,44319,10.1672
0,44333,10.0159
0,44349,10.0128
0,44364,10.1178
0,44378,10.1116
0,44395,10.1147
0,44410,10.0159
0,44424,10.0097
0,44440,9.81825
0,44454,9.81516
0,44470,9.81825
0,44486,9.61751
0,44500,9.61134
0,44515,9.92017
0,44533,10.0653
0,44563,9.91708
0,44578,9.9109
0,44593,9.71634
0,44608,9.91708
0,44623,9.9109
0,44639,9.86766
0,44653,9.86458
0,44669,9.81516
0,44684,9.91708
0,44699,9.91399
0,44715,9.86766
0,44730,9.82443
0,44745,9.81825
0,44761,9.76884
0,44777,9.75957
0,44791,9.96649
0,44836,10.0159
0,44852,10.0128
0,44867,9.71634
0,44882,9.76575
0,44897,9.76266
0,44912,9.86766
0,44928,9.86458
0,44942,9.86766
0,44973,9.86149
0,44987,10.0653
0,45003,10.1178
0,45035,10.0653
0,45051,10.0591
0,45065,10.4668
0,45080,10.2599
0,45111,9.86766
0,45126,9.86458
0,45142,9.96649
0,45156,9.81825
0,45172,9.81207
0,45188,9.86766
0,45202,9.91399
0,45217,10.0684
0,45232,9.81825
0,45248,9.81207
0,45263,9.96649
0,45279,9.71634
0,45294,9.71943
0,45310,9.96649
0,45324,9.96031
0,45340,10.0159
0,45356,9.91708
0,45371,9.9109
0,45386,10.0653
0,45417,9.91708
0,45432,9.96649
0,45446,9.96031
0,45462,9.76575
0,45491,9.76884
0,45509,10.0159
0,45523,10.0128
0,45538,9.81825
0,45554,10.019
0,45568,10.0159
0,45584,9.81825
0,45600,9.81516
0,45614,10.368
0,45629,10.1672
0,45645,10.1611
0,45660,10.2197
0,45675,10.1611
0,45690,9.81825
0,45705,9.86766
0,45720,9.86458
0,45737,9.91708
0,45752,9.86766
0,45782,10.019
0,45797,10.0097
0,45812,9.76884
0,45828,9.91708
0,45843,9.91399
0,45857,9.96649
0,45873,9.9634
0,45888,9.86766
0,45903,9.91708
0,45919,9.9109
0,45933,10.1178
0,45948,10.0344
0,45964,9.76884
0,45980,9.96649
0,45995,9.96031
0,46011,10.019
0,46025,9.86766
0,46057,9.96649
0,46072,9.96031
0,46087,9.81825
0,46117,9.81207
0,46133,9.96649
0,46163,9.76884
0,46177,9.81825
0,46192,9.81207
0,46209,10.2599
0,46225,10.0622
0,46240,10.019
0,46270,10.0128
0,46285,9.86766
0,46301,9.91708
0,46331,10.1178
0,46346,10.1147
0,46361,9.91708
0,46377,9.76575
0,46392,9.76266
0,46407,9.96649
0,46421,9.95722
0,46438,9.91708
0,46468,9.9109
0,46484,9.87075
0,46499,9.96649
0,46544,9.96031
0,46559,10.1672
0,46575,10.0684
0,46589,10.0622
0,46605,9.96649
0,46621,9.9634
0,46635,9.96649
0,46650,9.91708
0,46665,9.9109
0,46681,9.86766
0,46697,9.87384
0,46712,9.91708
0,46727,9.81825
0,46742,9.81207
0,46757,10.0653
0,46773,10.1672
0,46803,9.96649
0,46818,9.96031
0,46833,9.76575
0,46849,9.76884
0,46863,9.76266
0,46879,9.91708
0,46895,9.91399
0,46909,9.96649
0,46925,10.2166
0,46940,10.2136
0,46956,10.2166
0,46972,10.1394
0,46986,10.1178
0,47001,10.1147
0,47017,10.1116
0,47032,9.96649
0,47048,9.91708
0,47063,9.92017
0,47078,9.91708
0,47093,9.91399
0,47109,10.0684
0,47124,9.91708
0,47138,9.9109
0,47153,9.87075
0,47170,9.86458
0,47184,9.91708
0,47199,9.81825
